index,author_name,review_date,reviewer_ratings,review_body
183,Laura Frankhouser,"June 6, 2016",4,Team Alverson Very easy to use and I'd love to be able to keep track my team's progress and get credit cards processed and checks processed quickly.
184,LANI Munoz,"May 3, 2016",2,Loved it till.... I download relay for life awhile ago and everything worked fine. Then I upgraded to this version and had login issues as well as issues with sending messages and asking for donations. It does not give me any options to select from when I click send message. No email no text no Facebook etc. I hope t...Full ReviewI download relay for life awhile ago and everything worked fine. Then I upgraded to this version and had login issues as well as issues with sending messages and asking for donations. It does not give me any options to select from when I click send message. No email no text no Facebook etc. I hope they fix this issue so I can love this app as much as previous one.
185,Kati Westcott,"April 21, 2016",5,I love this App! I absolutely love being able to enter checks immediately when I get them and see my fundraising total go up immediately!  It is so easy to use. I also like being able to send text messages to my contact list on on my phone to ask for donations. Makes it so easy. Thank you for this great tool!
186,Ben Kaplan,"April 21, 2016",5, Upgraded version resolved a bug I was experiencing.  Thanks ACS.    The new FUNdraising app is great b/c now I don't need two separate apps to help fundraise and track funds.  I like the new look and feel and it seems to be much faster than previous versions.  I wish it allowed payment via Android P...Full ReviewUpgraded version resolved a bug I was experiencing.  Thanks ACS.    The new FUNdraising app is great b/c now I don't need two separate apps to help fundraise and track funds.  I like the new look and feel and it seems to be much faster than previous versions.  I wish it allowed payment via Android Pay...
187,katie chiocca,"April 24, 2016",4," I had to reach out for assistance as I was getting an error message when I tried to log in.  Up and running now, thanks Ben!"
188,Cassie Meeks,"April 27, 2016",3,Asking people to join. Hi like the new app but am disappointed because I'm unable to use the making strides app anymore and can't ask people to join my team like I have in previous years. Can you help?
189,Sarah Yingling,"May 1, 2016",1,"I can't log in to this app I have tried many of time to log in. I've changed my password more than once, but it just keeps telling me to migrate my account. Which makes no sense, I have tried everything."
190,Heather Sewczak,"April 27, 2016",5,"Fundraising made easy, bugs fixed! Everyone was raving, so I had to try. Love this app!"
191,Ashley Ingraham,"April 24, 2016",1,Still having log in errors Unable to log in. Changed the password a couple times amd constantly get yhe error tbd or incorrect login info.
192,Chrissy Seals,"July 7, 2016",5," I love the new ACS FUNdraising app! It is so easy for me to post to my Facebook page and links directly to my fundraising page. For my personal use, it allows me to keep up with my donation activity, the main page shows how close I am to my fundraising goal."
193,Erin Buehrer,"May 3, 2016",2,Check donations option needs improvement Take many times to get clear picture copy
194,Pamela Villars,"May 26, 2016",4," I don't use the app a lot, but it does exactly what I need it to -- it's easy to navigate and fast."
195,Dawn Hecke,"June 3, 2016",5,Easy to use I love this app.
196,Ygnacio Mutio,"March 31, 2016",1,This app is pointless The Relay for Life app actually served a purpose to help me manage teams. This doesn't even let me see how my team is doing or anything. Would rather just load in a browser.
197,Maria Dacosta,"April 2, 2016",1,"Doesn't work I downloaded this because the Relay for life app directed me to this one. Now neither one works! Extremely disappointed! My relay event is in 2 months and I do most of my fundraising thru the app, now it doesn't work. PLEASE FIX QUICKLY!"
198,Cassie Lambert,"April 3, 2016",1,Log in It'd be great if I could actually log in. I set my email as my username and it won't let me log in because of that. I can't log in with my Google account or my Facebook. I tried resetting my password and it won't accept it. I deleted the other app so now I can't even keep track of how my team is doi...Full ReviewIt'd be great if I could actually log in. I set my email as my username and it won't let me log in because of that. I can't log in with my Google account or my Facebook. I tried resetting my password and it won't accept it. I deleted the other app so now I can't even keep track of how my team is doing. Very annoying!
199,Candace Haynes,"March 31, 2016",1,"Can't log in! I can see that I am not the only one having this issue. Anyone who had an account with the Relay for Life app is unable to log in to this new app. We are missing out on valuable fundraising opportunities because no one is fixing this. What does migrate my account mean? It keeps telling me to do this...Full ReviewI can see that I am not the only one having this issue. Anyone who had an account with the Relay for Life app is unable to log in to this new app. We are missing out on valuable fundraising opportunities because no one is fixing this. What does migrate my account mean? It keeps telling me to do this, which makes no sense with no directions."
200,Tina Shifflett,"April 6, 2016",3,"Easier to use Easier to use than RFL app but it won't let you ask for donations for luminaries. Would like to have email templates from website available. Right now, using app and website to do what I want"
201,Hilary Howser,"April 24, 2016",5,Love the updates! I used my new app at a fundraiser yesterday to accept credit cards and checks instantly. My profile was updated immediately with my new fundraising progress and it was so simple to use. Thank you for the fantastic updates! SO MUCH BETTER THAN THE OLD APP!
