index,author_name,review_date,reviewer_ratings,review_body
52,rahul jadhav,"February 25, 2020",1," Horrible.. The seat I was selected not available in bus, the bus was 30 seater and my seat is 43, also in your app bus seat I selected front and there was no such seat number in bus, please improve your app data where seat number book which is not available in bus. There was no seat available for me...Full ReviewHorrible.. The seat I was selected not available in bus, the bus was 30 seater and my seat is 43, also in your app bus seat I selected front and there was no such seat number in bus, please improve your app data where seat number book which is not available in bus. There was no seat available for me and that time conducted give me his seat this is reducles thing where non professional way, I m going to uninstall this app as this disappointment me."
53,Sakshi Vaid,"March 17, 2020",1, They never provide facilities mentioned on their app.. My experience with is very bad.. I booked a bus with amenties including wifi wasroom blanket water bottle n snacks. my bus was changed .. they did not provided anything which was mentioned on my ticket. Bus they provided was very unhygenic n sme...Full ReviewThey never provide facilities mentioned on their app.. My experience with is very bad.. I booked a bus with amenties including wifi wasroom blanket water bottle n snacks. my bus was changed .. they did not provided anything which was mentioned on my ticket. Bus they provided was very unhygenic n smelly.. blanket was ver dirty.. I will never recommend anyone to book bus from this app coz i have been cheated twice..
54,sachin pandey,"April 3, 2020",4," Simple to Use, But Required Navigation from our place to Boarding point"
55,Kevin Wong,"February 20, 2020",1, Booked 2 tickets from the app. On reaching the bus stand and standing there for an hour the bus did not come. The bus details were not provided and the contact number was switched off the whole time. Tried contacting the customer service but could not get through. In the end we kept waiting there fo...Full ReviewBooked 2 tickets from the app. On reaching the bus stand and standing there for an hour the bus did not come. The bus details were not provided and the contact number was switched off the whole time. Tried contacting the customer service but could not get through. In the end we kept waiting there for nothing and haven't got any refund also. Never booking from this app ever. Worst experience
56,Asif Malik,"March 10, 2020",1, Worst app ever .... I have tried to recharge my number two times using redbus wallet. they had debited the amount both the time and the recharge got failed. Whenever i conversated with customer service they always told me that the amount will be refunded in 3 to 5 days but the amount has not been re...Full ReviewWorst app ever .... I have tried to recharge my number two times using redbus wallet. they had debited the amount both the time and the recharge got failed. Whenever i conversated with customer service they always told me that the amount will be refunded in 3 to 5 days but the amount has not been refunded to my account yet 😠😠😠
57,Anjali Deshpande,"March 15, 2020",1, Worst app......... tried to cancel ticket almost a week before but was unable to..... called the bus operator bt they said tht online tickets can't be cancelled through them....no proper means to contact redbus as it's just a system generated call.....will never book through redbus again
58,Sachin kamble,"March 17, 2020",1, Worst experience in cancellations of ticket. I am trying to cancel the ticket before 24 hrs and still ticket are not getting cancelled and it is asking to contact bus operators for same. However spoke with bus operators they asked to check with red bus only for cancellations and refunds. I have alre...Full ReviewWorst experience in cancellations of ticket. I am trying to cancel the ticket before 24 hrs and still ticket are not getting cancelled and it is asking to contact bus operators for same. However spoke with bus operators they asked to check with red bus only for cancellations and refunds. I have already mail to red bus for cancellations and now they are saying to use app. However app is useless for same. Please cancel the ticket and refund me back in account
59,Arghya Banerjee,"February 8, 2020",1, This is bad apps for north east region there is no similarities between red bus and bus owners timing i am facing this problem so many times but there is no report section in this app and if you mail or what's app ur report its response as a machine so there os no problem short out thats why i m rat...Full ReviewThis is bad apps for north east region there is no similarities between red bus and bus owners timing i am facing this problem so many times but there is no report section in this app and if you mail or what's app ur report its response as a machine so there os no problem short out thats why i m rate app 1star because they have no value of timing of a passenger s
60,Dinesh Bafna,"March 5, 2020",1," I have booked my tickets.. money is deducted from my account, amount deducted from my account but tickets are not booked and said transaction failed.. this is fraud.. after that i got msg that transaction may b within bank and u will get it back. Still didn't get my amount back. I need to publich re...Full ReviewI have booked my tickets.. money is deducted from my account, amount deducted from my account but tickets are not booked and said transaction failed.. this is fraud.. after that i got msg that transaction may b within bank and u will get it back. Still didn't get my amount back. I need to publich review to social media for the same."
61,Nikhil Nilange,"March 29, 2020",1, Cannot recharge jio number. Bogus app. Only 10℅ amount can be redeemed; better use paytm Or direct book from bus operator. Cannot give minus ratings to app. That's why 1 star. Also the cashback expires Ab to recharge wala option hi nikal diya Faltu app hai
